,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
10092,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1978,1105.124
10093,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1979,1282.215
10094,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1980,1432.538
10095,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1981,1570.937
10096,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1982,1854.249
10097,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1983,2066.092
10098,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1984,2489.079
10099,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1985,3177.139
10100,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1986,3647.294
10101,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1987,4018.555
10102,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1988,4379.092
10103,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1989,4324.686
10104,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1990,4311.566
10105,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1991,4383.903
10106,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1992,5671.783
10107,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1993,5375.237
10108,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1994,5944.648
10109,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1995,6679.707
10110,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1996,6663.222
10111,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1997,7029.659
10112,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1998,7279.307
10113,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,1999,8316.951
10114,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2000,9090.228
10115,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2001,9524.684
10116,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2002,10136.456
10117,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2003,10533.398
10118,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2004,10978.310
10119,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2005,11777.348
10120,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2006,13936.912
10121,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2007,14126.535
10122,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2008,14995.797
10123,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2009,14482.647
10124,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2010,14449.870
10125,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2011,15423.849
10126,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2012,15724.653
10127,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2013,16620.184
10128,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2014,17174.588
10129,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2015,19591.172
10130,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2016,20618.082
10131,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2017,23092.612
10132,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2018,23693.421
10133,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2019,25165.445
10134,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2020,23941.530
10135,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Current prices,2021,26790.940
10136,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1966,0.000
10137,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1967,301.676
10138,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1968,317.461
10139,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1969,381.897
10140,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1970,417.099
10141,Output,"74750 Other professional, scientific and technical activities, veterinary activities- (Use)",Constant prices of the previous year,1971,440.656
