,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
20028,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2002,0.0
20029,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2003,0.0
20030,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2004,0.0
20031,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2005,0.0
20032,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2006,0.0
20033,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2007,0.0
20034,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2008,0.0
20035,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2009,0.0
20036,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2010,0.0
20037,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2011,0.0
20038,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2012,0.0
20039,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2013,0.0
20040,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2014,0.0
20041,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2015,0.0
20042,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2016,0.0
20043,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2017,0.0
20044,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2018,0.0
20045,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2019,0.0
20046,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2020,0.0
20047,Compensation of Employees,Non-market Individual Government Consumption-(Use),Constant prices of the previous year,2021,0.0
20048,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1966,0.0
20049,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1967,0.0
20050,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1968,0.0
20051,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1969,0.0
20052,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1970,0.0
20053,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1971,0.0
20054,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1972,0.0
20055,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1973,0.0
20056,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1974,0.0
20057,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1975,0.0
20058,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1976,0.0
20059,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1977,0.0
20060,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1978,0.0
20061,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1979,0.0
20062,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1980,0.0
20063,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1981,0.0
20064,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1982,0.0
20065,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1983,0.0
20066,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1984,0.0
20067,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1985,0.0
20068,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1986,0.0
20069,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1987,0.0
20070,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1988,0.0
20071,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1989,0.0
20072,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1990,0.0
20073,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1991,0.0
20074,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1992,0.0
20075,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1993,0.0
20076,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1994,0.0
20077,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1995,0.0
20078,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1996,0.0
20079,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1997,0.0
20080,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1998,0.0
20081,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,1999,0.0
20082,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2000,0.0
20083,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2001,0.0
20084,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2002,0.0
20085,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2003,0.0
20086,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2004,0.0
20087,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2005,0.0
20088,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2006,0.0
20089,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2007,0.0
20090,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2008,0.0
20091,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2009,0.0
20092,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2010,0.0
20093,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2011,0.0
20094,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2012,0.0
20095,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2013,0.0
20096,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2014,0.0
20097,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2015,0.0
20098,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2016,0.0
20099,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2017,0.0
20100,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2018,0.0
20101,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2019,0.0
20102,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2020,0.0
20103,Compensation of Employees,Total Collective Government Consumption-(Use),Current prices,2021,0.0
20104,Compensation of Employees,Total Collective Government Consumption-(Use),Constant prices of the previous year,1966,0.0
