,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
10457,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2007,-115.236
10458,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2008,-128.044
10459,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2009,-132.872
10460,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2010,-197.835
10461,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2011,-240.718
10462,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2012,-211.049
10463,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2013,-212.953
10464,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2014,-203.406
10465,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2015,-163.378
10466,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2016,-138.2
10467,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2017,-128.721
10468,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2018,-109.879
10469,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2019,-113.085
10470,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2020,-528.729
10471,"Other Production Taxes, net",78000 Employment activities- (Use),Current prices,2021,-523.988
10472,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1966,0.0
10473,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1967,0.0
10474,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1968,0.0
10475,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1969,0.0
10476,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1970,0.0
10477,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1971,0.0
10478,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1972,0.0
10479,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1973,0.0
10480,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1974,0.0
10481,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1975,0.0
10482,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1976,0.0
10483,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1977,0.0
10484,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1978,0.0
10485,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1979,0.0
10486,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1980,0.0
10487,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1981,0.0
10488,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1982,0.0
10489,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1983,0.0
10490,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1984,0.0
10491,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1985,0.0
10492,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1986,0.0
10493,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1987,0.0
10494,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1988,0.0
10495,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1989,0.0
10496,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1990,0.0
10497,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1991,0.0
10498,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1992,0.0
10499,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1993,0.0
10500,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1994,0.0
10501,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1995,0.0
10502,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1996,0.0
10503,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1997,0.0
10504,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1998,0.0
10505,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,1999,0.0
10506,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2000,0.0
10507,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2001,0.0
10508,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2002,0.0
10509,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2003,0.0
10510,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2004,0.0
10511,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2005,0.0
10512,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2006,0.0
10513,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2007,0.0
10514,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2008,0.0
10515,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2009,0.0
10516,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2010,0.0
10517,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2011,0.0
10518,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2012,0.0
10519,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2013,0.0
10520,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2014,0.0
10521,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2015,0.0
10522,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2016,0.0
10523,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2017,0.0
10524,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2018,0.0
10525,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2019,0.0
10526,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2020,0.0
10527,"Other Production Taxes, net",78000 Employment activities- (Use),Constant prices of the previous year,2021,0.0
10528,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1966,-0.003
10529,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1967,0.01
10530,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1968,0.031
10531,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1969,-0.03
10532,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1970,-0.009
10533,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1971,-0.002
10534,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1972,0.036
10535,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1973,0.189
10536,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1974,-3.821
10537,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1975,0.238
10538,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1976,-2.109
10539,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1977,-0.302
10540,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1978,0.134
10541,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1979,-0.19
10542,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1980,-0.673
10543,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1981,-0.853
10544,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1982,-2.108
10545,"Other Production Taxes, net",79000 Travel agent activities- (Use),Current prices,1983,-5.039
